SalesOrderID	CustomerID	SalesPersonID	TerritoryID	CurrencyRateID	SubTotal	TaxAmt	Freight	TotalDue	ShipToAddressLine1	ShipToAddressLine2	ShipToCity	ShipToStateProvinceCode	ShipToStateProvince	ShipToPostalCode	IsOnlyStateProvinceFlag	ShipToCountryRegion
53608	29812	288	8	9086	1927.6118	167.2808	52.2753	2147.1679	Karl Liebknecht str 299		Frankfurt am Main	SL	Saarland	60075	False	Germany
53609	29812	288	8	9086	3086.3729	255.0987	79.7184	3421.19	Karl Liebknecht str 299		Frankfurt am Main	SL	Saarland	60075	False	Germany
53610	30069	281	4		802.398	79.1699	24.7406	906.3085	25472 Marlay Ave		Fontana	CA	California	92335	False	United States
53611	29635	275	3		1915.542	167.3734	52.3042	2135.2196	Ward Parkway Center		Kansas City	MO	Missouri	64106	False	United States
53612	29854	275	3		1669.032	160.5107	50.1596	1879.7023	1200 First Ave.		Joliet	IL	Illinois	60433	False	United States
53613	30071	284	1		43013.4036	4117.3237	1286.6637	48417.391	755 Nw Grandstand		Issaquah	WA	Washington	98027	False	United States
53614	29956	275	4		61251.456	5918.8754	1849.6486	69019.98	90025 Sterling St		Irving	TX	Texas	75061	False	United States
53615	30082	288	8	9086	24518.1401	2634.2754	823.2111	27975.6266	Wallstr 244		Saarbrücken	SL	Saarland	66001	False	Germany
53616	29637	275	4		68906.6458	6674.894	2085.9044	77667.4442	12345 Sterling Avenue		Irving	TX	Texas	75061	False	United States
53617	30080	283	1		158.43	15.6318	4.8849	178.9467	755 Columbia Ctr Blvd		Kennewick	WA	Washington	99337	False	United States
53618	29514	274	5		3405.1668	401.3318	125.4162	3931.9148	830 Highway 499 So		Mcdonough	GA	Georgia	30253	False	United States
53619	30038	286	9	9082	917.8789	98.8932	30.9041	1047.6762	Level 7	201 Sussex Street	Matraville	NSW	New South Wales	2036	False	Australia
53620	29487	277	2		1215.582	119.0734	37.2105	1371.8659	Johnny Appleseed Shop.center		Mansfield	OH	Ohio	44903	False	United States
53621	30046	275	4		106929.5461	10348.7426	3233.9821	120512.2708	Town East Center		Mesquite	TX	Texas	75149	False	United States
53622	29642	279	5		31.584	3.1163	0.9738	35.6741	Foothills Mall		Maryville	TN	Tennessee	37801	False	United States
53623	29873	284	1		7798.806	740.1087	231.284	8770.1987	2345 West Spencer Road		Lynnwood	WA	Washington	98036	False	United States
53624	29741	282	10	9087	790.5564	112.5865	35.1833	938.3262	"6 The Farm, Liberty Road"		Maidenhead	ENG	England	SL67RJ	True	United Kingdom
53625	29678	279	5		2263.368	216.6234	67.6948	2547.6862	8525 Nw 17th St.		Miami	FL	Florida	33127	False	United States
53626	11498		6	9084	7.95	0.636	0.1988	8.7848	4023 Jasper Court		Cliffside	BC	British Columbia	V8Y 1L1	False	Canada
53627	16626		9	9082	36.59	2.9272	0.9148	40.432	2496 Greendell Pl.		Townsville	QLD	Queensland	4810	False	Australia
53628	11605		8		2294.99	183.5992	57.3748	2535.964	Auf den Kuhlen Straße 9		Stuttgart	SL	Saarland	70452	False	Germany
53629	11218		1		2.29	0.1832	0.0573	2.5305	3964 Stony Hill Circle		Tacoma	WA	Washington	98403	False	United States
53630	28267		4		64.47	5.1576	1.6118	71.2394	8824 D Apling Court		Burlingame	CA	California	94010	False	United States
53631	12107		6	9084	32.27	2.5816	0.8068	35.6584	5616 Bayside Way		Victoria	BC	British Columbia	V8V	False	Canada
53632	11331		6	9084	99.53	7.9624	2.4883	109.9807	1046 Cloverleaf Circle		Shawnee	BC	British Columbia	V8Z 4N5	False	Canada
53633	23473		1		132.95	10.636	3.3238	146.9098	606 Chelsea Way		W. Linn	OR	Oregon	97068	False	United States
53634	16964		6	9084	71.58	5.7264	1.7895	79.0959	5696 Morgan Territory Rd.		Langford	BC	British Columbia	V9	False	Canada
53635	17026		6	9084	64.97	5.1976	1.6243	71.7919	6122 Orange St		Port Hammond	BC	British Columbia	V6B 3P7	False	Canada
53636	23354		4		69.97	5.5976	1.7493	77.3169	2898 Forest Way		Bellflower	CA	California	90706	False	United States
53637	21445		1		113.47	9.0776	2.8368	125.3844	2015 Bella Avenue		Bellingham	WA	Washington	98225	False	United States
53638	19728		1		119.98	9.5984	2.9995	132.5779	4609 Rosebrook Ct.		Marysville	WA	Washington	98270	False	United States
53639	19747		4		148.47	11.8776	3.7118	164.0594	2505 N Francisco Way		Concord	CA	California	94519	False	United States
53640	20497		4		69.99	5.5992	1.7498	77.339	1238 Joan Ave.		Burlingame	CA	California	94010	False	United States
53641	18816		1		148.47	11.8776	3.7118	164.0594	319 Dale Pl.		Oregon City	OR	Oregon	97045	False	United States
53642	16381		1		4.99	0.3992	0.1248	5.514	7888 Creed Ave.		Burien	WA	Washington	98168	False	United States
53643	16746		1		64.47	5.1576	1.6118	71.2394	7647 Valencia Place		Lake Oswego	OR	Oregon	97034	False	United States
53644	28080		6	9084	39.98	3.1984	0.9995	44.1779	6868 Firestone		Victoria	BC	British Columbia	V8V	False	Canada
53645	26365		7		62.98	5.0384	1.5745	69.5929	"81, place de Fontenoy"		Orleans	45	Loiret	45000	False	France
53646	28877		10	9087	12.98	1.0384	0.3245	14.3429	2318 Pleasant Circle		London	ENG	England	EC1R 0DU	True	United Kingdom
53647	11377		8		83.97	6.7176	2.0993	92.7869	Pappelallee 6667		Solingen	NW	Nordrhein-Westfalen	42651	False	Germany
53648	15671		10	9087	7.28	0.5824	0.182	8.0444	869 Welle Road		Liverpool	ENG	England	L4 4HB	True	United Kingdom
53649	13363		1		71.97	5.7576	1.7993	79.5269	7421 Palisade Court		Woodburn	OR	Oregon	97071	False	United States
53650	20666		4		1714.97	137.1976	42.8743	1895.0419	5692 Gill Drive		Berkeley	CA	California	94704	False	United States
53651	12102		4		2324.92	185.9936	58.123	2569.0366	3716 D Mt. Hood Circle		Novato	CA	California	94947	False	United States
53652	27801		8		777.34	62.1872	19.4335	858.9607	Husemann Straße 4424		Frankfurt	HE	Hessen	60323	False	Germany
53653	18692		9	9082	2457.33	196.5864	61.4333	2715.3497	2228 Ashford Court		Lavender Bay	NSW	New South Wales	2060	False	Australia
53654	18723		9	9082	1700.99	136.0792	42.5248	1879.594	6900 Chisholm Way		Port Macquarie	NSW	New South Wales	2444	False	Australia
53655	20812		9	9082	548.98	43.9184	13.7245	606.6229	4222 San Jose Dr.		North Sydney	NSW	New South Wales	2055	False	Australia
53656	11908		9	9082	2319.99	185.5992	57.9998	2563.589	8839 Leonard Dr		South Melbourne	VIC	Victoria	3205	False	Australia
53657	25148		4		1249.84	99.9872	31.246	1381.0732	2680 Claudia Drive		Chula Vista	CA	California	91910	False	United States
53658	21747		4		539.99	43.1992	13.4998	596.689	266 H Street		Burlingame	CA	California	94010	False	United States
53659	14734		1		1155.48	92.4384	28.887	1276.8054	3440 Concord Ct.		Corvallis	OR	Oregon	97330	False	United States
53660	19724		1		1155.48	92.4384	28.887	1276.8054	2839 Redhead Way		Lake Oswego	OR	Oregon	97034	False	United States
53661	25681		8		2398.05	191.844	59.9513	2649.8453	Wertheimer Straße 895		Bottrop	NW	Nordrhein-Westfalen	46236	False	Germany
53662	23416		9	9093	1155.48	92.4384	28.887	1276.8054	857 San Simeon Drive		Melton	VIC	Victoria	3337	False	Australia
53663	12291		8		2428.94	194.3152	60.7235	2683.9787	Heidestieg Straße 8664		Eilenburg	BB	Brandenburg	04838	False	Germany
53664	12305		10	9098	2319.99	185.5992	57.9998	2563.589	6720 Bryce Dr.		Bury	ENG	England	PE17	True	United Kingdom
53665	24537		10	9098	2511.32	200.9056	62.783	2775.0086	528 Walter Way		London	ENG	England	W1N 9FA	True	United Kingdom
53666	11176		6	9095	120	9.6	3	132.6	5753 Megan Dr.		Haney	BC	British Columbia	V2W 1W2	False	Canada
53667	11071		9	9093	27.28	2.1824	0.682	30.1444	9808 Shaw Rd.		Hawthorne	QLD	Queensland	4171	False	Australia
53668	19590		9	9093	32.28	2.5824	0.807	35.6694	6979 Euclid Ave.		Rockhampton	QLD	Queensland	4700	False	Australia
53669	16486		9	9093	76.97	6.1576	1.9243	85.0519	8193 Scenic Ct.		North Sydney	NSW	New South Wales	2055	False	Australia
53670	18211		9	9093	56.97	4.5576	1.4243	62.9519	5914 Hazel Drive		Caloundra	QLD	Queensland	4551	False	Australia
53671	21563		9	9093	39.99	3.1992	0.9998	44.189	9218 Gold Crest Ct.		Hawthorne	QLD	Queensland	4171	False	Australia
53672	14683		9	9093	18.97	1.5176	0.4743	20.9619	7893 Carson Street		Cloverdale	SA	South Australia	6105	False	Australia
53673	27364		9	9093	78.98	6.3184	1.9745	87.2729	3944 Kingsford Dr		Seaford	VIC	Victoria	3198	False	Australia
53674	18733		9	9093	2.29	0.1832	0.0573	2.5305	7588 Deerfield Dr		Gold Coast	QLD	Queensland	4217	False	Australia
53675	18325		9	9093	38.88	3.1104	0.972	42.9624	1173 Dale Pl.		Hobart	TAS	Tasmania	7001	False	Australia
53676	15688		7		1700.99	136.0792	42.5248	1879.594	"15, rue Philibert-Delorme"		Paris	75	Seine (Paris)	75007	False	France
53677	19503		7		608.96	48.7168	15.224	672.9008	"24, rue Lauriston"		Verrieres Le Buisson	91	Essonne	91370	False	France
53678	27309		8		2457.33	196.5864	61.4333	2715.3497	Alte Landstr 3		Mühlheim	HH	Hamburg	63151	False	Germany
53679	12321		7		2492.32	199.3856	62.308	2754.0136	"28, place du Tertre"		Les Ulis	91	Essonne	91940	False	France
53680	13766		7		819.48	65.5584	20.487	905.5254	"14, rue Lauriston"		Paris	75	Seine (Paris)	75005	False	France
53681	27036		1		7.28	0.5824	0.182	8.0444	850 Crystal Ave.		Ballard	WA	Washington	98107	False	United States
53682	11253		6	9095	63.97	5.1176	1.5993	70.6869	5703 Donald Dr.		Victoria	BC	British Columbia	V8V	False	Canada
53683	13756		6	9095	58.47	4.6776	1.4618	64.6094	8356 Royal Ann Lane		Sooke	BC	British Columbia	V0	False	Canada
53684	11142		6	9095	69.97	5.5976	1.7493	77.3169	6255 Macalvey Dr.		Langford	BC	British Columbia	V9	False	Canada
53685	22743		1		65.95	5.276	1.6488	72.8748	3040 Snow Drive	Unit A	Kirkland	WA	Washington	98033	False	United States
53686	14632		6	9095	9.99	0.7992	0.2498	11.039	283 Winterberry Ct		Westminster	BC	British Columbia	V3L 1E7	False	Canada
53687	18812		6	9095	69.99	5.5992	1.7498	77.339	9884 Pacifica Ave.		Victoria	BC	British Columbia	V8V	False	Canada
53688	28239		6	9095	7.28	0.5824	0.182	8.0444	3302 Alan Dr		Victoria	BC	British Columbia	V8V	False	Canada
53689	20694		6	9095	146.97	11.7576	3.6743	162.4019	3330 Hawes Street		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
53690	14993		10	9098	74.98	5.9984	1.8745	82.8529	8437 Holbrook Dr.		Bury	ENG	England	PE17	True	United Kingdom
53691	13302		4		56.97	4.5576	1.4243	62.9519	6625 First Ave.		Oakland	CA	California	94611	False	United States
53692	12505		10	9098	36.59	2.9272	0.9148	40.432	7158 Waterview Place		Stoke-on-Trent	ENG	England	AS23	True	United Kingdom
53693	22317		8		13.98	1.1184	0.3495	15.4479	Räuscherweg 664		Solingen	NW	Nordrhein-Westfalen	42651	False	Germany
53694	11551		7		53.99	4.3192	1.3498	59.659	"268, avenue de l´Europe"		Colombes	92	Hauts de Seine	92700	False	France
53695	26411		10	9098	58.98	4.7184	1.4745	65.1729	594 Tosco Way		Birmingham	ENG	England	B29 6SL	True	United Kingdom
53696	15450		7		32.27	2.5816	0.8068	35.6584	"48bis, boulevard du Montparnasse"		Metz	57	Moselle	57000	False	France
53697	16320		7		49.48	3.9584	1.237	54.6754	"87, cours Mirabeau"		Dunkerque	59	Nord	59140	False	France
53698	18624		7		29.99	2.3992	0.7498	33.139	"18, rue Henri Gagnon"		Tremblay-en-France	93	Seine Saint Denis	93290	False	France
53699	26909		7		77.96	6.2368	1.949	86.1458	"2705, rue des Bouchers"		Bobigny	93	Seine Saint Denis	93000	False	France
53700	12066		4		35	2.8	0.875	38.675	8728 Argyll Ave.		Los Angeles	CA	California	90012	False	United States
53701	11864		1		39.99	3.1992	0.9998	44.189	2894 Encino Dr.		Tacoma	WA	Washington	98403	False	United States
53702	14736		1		85.48	6.8384	2.137	94.4554	1302 Martin St.		Beaverton	OR	Oregon	97005	False	United States
53703	16771		6	9095	21.98	1.7584	0.5495	24.2879	3686 Mac Court		Cliffside	BC	British Columbia	V8Y 1L1	False	Canada
53704	16096		6	9095	80.96	6.4768	2.024	89.4608	6595 Trailview Circle		Burnaby	BC	British Columbia	V3J 6Z3	False	Canada
53705	16897		4		1763.97	141.1176	44.0993	1949.1869	3421 Bouncing Road		Los Angeles	CA	California	90012	False	United States
53706	13917		4		839.46	67.1568	20.9865	927.6033	3221 Mt. Washington Way		Novato	CA	California	94947	False	United States
53707	12164		4		2329.99	186.3992	58.2498	2574.639	476 Bay Drive		Spring Valley	CA	California	91977	False	United States
53708	11538		4		2316.97	185.3576	57.9243	2560.2519	112 Kathleen Drive		Palo Alto	CA	California	94303	False	United States
53709	28948		9	9093	2419.06	193.5248	60.4765	2673.0613	2887 Pinecrest Court		Caloundra	QLD	Queensland	4551	False	Australia
53710	18735		9	9093	2443.35	195.468	61.0838	2699.9018	5522 Deer Ridge Way		Cloverdale	SA	South Australia	6105	False	Australia
53711	16654		6	9095	751.34	60.1072	18.7835	830.2307	4286 NE 3rd Court		Cliffside	BC	British Columbia	V8Y 1L1	False	Canada
53712	11462		9	9093	2322.28	185.7824	58.057	2566.1194	3378 Coldwater Drive		Matraville	NSW	New South Wales	2036	False	Australia
53713	11894		9	9093	2394.97	191.5976	59.8743	2646.4419	4166 Deercreek Ln.		Hervey Bay	QLD	Queensland	4655	False	Australia
53714	16360		1		553.97	44.3176	13.8493	612.1369	4860 Charlotte Court		Yakima	WA	Washington	98901	False	United States
53715	21810		4		562.96	45.0368	14.074	622.0708	2759 Dies Dorados		Spring Valley	CA	California	91977	False	United States
53716	22346		4		574.98	45.9984	14.3745	635.3529	325 Woodbury Place		Beverly Hills	CA	California	90210	False	United States
53717	21756		4		553.97	44.3176	13.8493	612.1369	7535 Hoover Court		Santa Monica	CA	California	90401	False	United States
53718	19683		1		1143.46	91.4768	28.5865	1263.5233	3478 Hillside Way		Milwaukie	OR	Oregon	97222	False	United States
53719	22481		8		564.48	45.1584	14.112	623.7504	Nollendorfplatz 4662		Stuttgart	SL	Saarland	70452	False	Germany
53720	18489		9	9104	2502.83	200.2264	62.5708	2765.6272	7800 Olivera Rd.		Silverwater	NSW	New South Wales	2264	False	Australia
53721	11568		10	9109	2319.99	185.5992	57.9998	2563.589	7246 Gloria Terr.		Cheltenham	ENG	England	GL50	True	United Kingdom
53722	17077		9	9104	88.46	7.0768	2.2115	97.7483	5703 Donald Dr.		Lane Cove	NSW	New South Wales	1597	False	Australia
53723	15465		9	9104	29.99	2.3992	0.7498	33.139	8589 Shady Ln.		Geelong	VIC	Victoria	3220	False	Australia
53724	21961		9	9104	42.28	3.3824	1.057	46.7194	3331 Algiers Dr.		Hawthorne	QLD	Queensland	4171	False	Australia
53725	26139		9	9104	34.47	2.7576	0.8618	38.0894	7144 Augustine Drive		Matraville	NSW	New South Wales	2036	False	Australia
53726	27720		9	9104	39.98	3.1984	0.9995	44.1779	1707 Poor Ridge Court		Hervey Bay	QLD	Queensland	4655	False	Australia
53727	21375		9	9104	39.98	3.1984	0.9995	44.1779	9072 Roland Drive		Sydney	NSW	New South Wales	1002	False	Australia
53728	28216		9	9104	7.28	0.5824	0.182	8.0444	1567 Midway Ct		Silverwater	NSW	New South Wales	2264	False	Australia
53729	21093		10	9109	1732.26	138.5808	43.3065	1914.1473	2075 Browse Ct		London	ENG	England	SW19 3RU	True	United Kingdom
53730	19479		10	9109	2443.35	195.468	61.0838	2699.9018	4817 July Loop		Watford	ENG	England	WA3	True	United Kingdom
53731	26722		4		33.98	2.7184	0.8495	37.5479	4346 Via Rerrari		Downey	CA	California	90241	False	United States
53732	28082		1		60.47	4.8376	1.5118	66.8194	6237 El Rancho Dr.		Puyallup	WA	Washington	98371	False	United States
53733	27995		4		4.99	0.3992	0.1248	5.514	3053 W. Watson Court		Berkeley	CA	California	94704	False	United States
53734	24397		4		38.88	3.1104	0.972	42.9624	4666 Yellowood Lane		Coronado	CA	California	92118	False	United States
53735	23735		1		34.98	2.7984	0.8745	38.6529	1207 Concerto Circle		Salem	OR	Oregon	97301	False	United States
53736	26010		1		24.99	1.9992	0.6248	27.614	6125 Clay Way		Bremerton	WA	Washington	98312	False	United States
53737	22549		1		34.98	2.7984	0.8745	38.6529	9684 La Vista Avenue		Olympia	WA	Washington	98501	False	United States
53738	23115		4		34.98	2.7984	0.8745	38.6529	528 West Way		Chula Vista	CA	California	91910	False	United States
53739	14455		6	9106	23.97	1.9176	0.5993	26.4869	1987 Jennifer Way		Metchosin	BC	British Columbia	V9	False	Canada
53740	23049		1		34.98	2.7984	0.8745	38.6529	6121 Monzeneda Way		Beaverton	OR	Oregon	97005	False	United States
53741	24771		6	9106	59.98	4.7984	1.4995	66.2779	3240 Turner Dr.		Langley	BC	British Columbia	V3A 4R2	False	Canada
53742	15420		1		4.99	0.3992	0.1248	5.514	4248 Semillon Circle		Issaquah	WA	Washington	98027	False	United States
53743	13935		4		56.97	4.5576	1.4243	62.9519	4678 Cardinal Dr.		Oakland	CA	California	94611	False	United States
53744	15105		8		119.98	9.5984	2.9995	132.5779	Alderweg 9784		Berlin	SL	Saarland	12171	False	Germany
53745	15065		8		24.27	1.9416	0.6068	26.8184	Postfach 99 09 00		Berlin	HE	Hessen	12171	False	Germany
53746	14246		4		71.97	5.7576	1.7993	79.5269	5785 American Beauty Dr		Glendale	CA	California	91203	False	United States
53747	16597		8		103.49	8.2792	2.5873	114.3565	Curieweg 4666		Salzgitter	HE	Hessen	38231	False	Germany
53748	14809		10	9109	78.98	6.3184	1.9745	87.2729	3535 Hillview Dr.		Gloucestershire	ENG	England	GL7 1RY	True	United Kingdom
53749	26407		10	9109	126.28	10.1024	3.157	139.5394	1226 Canyon Creek Drive		Bury	ENG	England	PE17	True	United Kingdom
53750	12540		10	9109	25.48	2.0384	0.637	28.1554	9527 Onley Dr.		Peterborough	ENG	England	PB12	True	United Kingdom
53751	25691		8		27.77	2.2216	0.6943	30.6859	Erlenweg 4949		Hof	BY	Bayern	95010	False	Germany
53752	28919		7		4.99	0.3992	0.1248	5.514	"2802, boulevard Beau Marchais"		Roubaix	59	Nord	59100	False	France
53753	11173		1		35	2.8	0.875	38.675	5636 Mt. Whitney Dr.		W. Linn	OR	Oregon	97068	False	United States
53754	13437		1		80.96	6.4768	2.024	89.4608	8373 Endriss		Port Orchard	WA	Washington	98366	False	United States
53755	21741		6	9106	548.98	43.9184	13.7245	606.6229	1133 Fillet Ave		N. Vancouver	BC	British Columbia	V7L 4J4	False	Canada
53756	19110		4		604.96	48.3968	15.124	668.4808	8890 Limewood Pl.		Newport Beach	CA	California	92625	False	United States
53757	16237		1		2514.93	201.1944	62.8733	2778.9977	9691 Ironwood Way		Sedro Woolley	WA	Washington	98284	False	United States
53758	13915		4		863.97	69.1176	21.5993	954.6869	4620 Kane Circle		Glendale	CA	California	91203	False	United States
53759	12178		1		2354.98	188.3984	58.8745	2602.2529	9551 Jones Rd		Portland	OR	Oregon	97205	False	United States
53760	12142		1		2366.94	189.3552	59.1735	2615.4687	4790 Curletto Drive		Milwaukie	OR	Oregon	97222	False	United States
53761	12114		6	9106	2325.96	186.0768	58.149	2570.1858	5466 Kaitlin Pl.		Metchosin	BC	British Columbia	V9	False	Canada
53762	12083		1		2414.99	193.1992	60.3748	2668.564	2908 Piper Ridge Court		Edmonds	WA	Washington	98020	False	United States
53763	26225		7		742.35	59.388	18.5588	820.2968	"826, rue de Berri"		Chatou	78	Yveline	78400	False	France
53764	27791		8		777.34	62.1872	19.4335	858.9607	Lindenalle 7524		München	HE	Hessen	80074	False	Germany
53765	11008		9	9104	2419.06	193.5248	60.4765	2673.0613	624 Peabody Road		Bendigo	VIC	Victoria	3550	False	Australia
53766	18716		9	9104	2443.35	195.468	61.0838	2699.9018	3639 Blackridge Drive		Hervey Bay	QLD	Queensland	4655	False	Australia
53767	28840		4		820.83	65.6664	20.5208	907.0172	1694 Ohara Avenue		Burbank	CA	California	91502	False	United States
53768	11754		9	9104	2319.99	185.5992	57.9998	2563.589	4921 Oakwood Circle		Malabar	NSW	New South Wales	2036	False	Australia
53769	11917		9	9104	2337.27	186.9816	58.4318	2582.6834	5087 Valle Vista Avenue		Darlinghurst	NSW	New South Wales	2010	False	Australia
53770	29277		6	9106	2419.06	193.5248	60.4765	2673.0613	5331 Buskrik Avenue		Oak Bay	BC	British Columbia	V8P	False	Canada
53771	21310		4		1120.49	89.6392	28.0123	1238.1415	9941 Roanwood Way		Los Angeles	CA	California	90012	False	United States
53772	18486		9	9115	2443.35	195.468	61.0838	2699.9018	4006 Jane Ct		St. Leonards	NSW	New South Wales	2065	False	Australia
53773	23523		9	9115	1155.48	92.4384	28.887	1276.8054	8358 Azalea Avenue		Findon	SA	South Australia	5023	False	Australia
53774	14858		9	9115	187.98	15.0384	4.6995	207.7179	4691 Frisbie Court		Darlinghurst	NSW	New South Wales	2010	False	Australia
53775	22947		9	9115	75.97	6.0776	1.8993	83.9469	9195 Park Glen Ct		Wollongong	NSW	New South Wales	2500	False	Australia
53776	26424		9	9115	79.47	6.3576	1.9868	87.8144	3016 Arleda Lane		Cranbourne	VIC	Victoria	3977	False	Australia
